hull_id,source_family,source_title,source_author,source_url,source_licence,lines_source,offset_source,LWL_m,BWL_m,BWL_at_max_area_m,T_m,D_m,Cp,Cb,Cm,Cw,LCB_percent,LCB_convention,LCB_original_convention,LCB_transformation,deadrise_deg,transom_area_ratio,hull_type,hard_chine_or_round_bilge,range_class,range_note,D_available,complete_six,scalar_max_abs_dev,geom_rms_m,geom_rms_pct_halfbeam,geom_max_m,geom_coverage,extraction_method,notes,published_table,table_vol_dev_pct,table_cp_dev_pct,table_lwl_dev_pct,table_bwl_dev_pct,table_ax_dev_pct
dsyhs_11,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.053577,3.204914,3.204914,0.793914012,2.04225,0.5627740767170645,0.35914717365012094,0.6381729161108513,0.6699279794073868,-4.827386992293791,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.190826028148553,1.2464713250054348e-12,"wide,moderate_draft,moderate_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.8274 outside [-3,3] by 30.5% of the box",True,True,0.00021742845357497487,0.1494867620894134,8.136937023207478,0.668332,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",0.023781929636810667,-0.31219349119545975,0.5357696643980365,1.1014005606433666,-0.19768294011899562
dsyhs_12,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.053108889793005,2.85038,2.841444,0.723963011,1.889186,0.562337236870248,0.35862053244956726,0.6377321452968522,0.6816825704684534,0.1682191450113338,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.051001446814917,2.227879541359486e-11,"wide,moderate_draft,moderate_Cp",round_bilge,IN_RANGE,,True,True,0.0011154159788615559,0.14136740560616384,8.653093496757638,0.603021,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-1.0679232465302642,-0.2449141662907881,0.5310921014149539,0.013358739257892249,-1.3489575890505667
dsyhs_13,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.053288732132513,2.852594,2.852594,0.723868011,1.887885,0.5627704158759071,0.359126341112174,0.6381400496208076,0.6699054824155642,-4.828916290808221,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.542999740592363,0.0,"wide,moderate_draft,moderate_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.8289 outside [-3,3] by 30.5% of the box",True,True,8.198248177171408e-05,0.1330100986295936,8.135910689750117,0.602679,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.849477371704128,-0.22961871547957166,0.5328781140501397,0.09103681914395442,-1.1480456733422915
dsyhs_14,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.066631452485888,2.850182,2.850182,0.771979012,1.98694,0.5128170862893945,0.32729956768081286,0.6382384215180191,0.6287718959026535,-2.732100665431647,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.210578795502125,0.0,"wide,moderate_draft,low_Cp",round_bilge,OUT_OF_RANGE,"Cp=0.5128 outside [0.525,0.71] by 6.6% of the box",True,True,0.0027351602794589702,0.1634018215235631,9.99903446896559,0.595262,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-3.6099230080151212,-3.0413096234971437,0.6663240607370187,0.006386657554995605,-1.244480903032943
dsyhs_15,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.066530705221808,3.16021,3.16021,0.8579370129999999,2.16225,0.5263749370560157,0.3359225579134134,0.6381811409794863,0.6453228308635813,-2.0862659872891767,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.253417799668968,4.683646603815454e-12,"wide,moderate_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.0009525754195434111,0.17023022221582834,9.394220225875342,0.646474,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-1.330821069247035,-0.7523102495714744,0.6653205113473116,0.006624605479465135,-1.2399667642103462
dsyhs_16,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.063003268120065,3.17814,3.17814,1.12703902,2.2745230000000003,0.5269178869465685,0.3357062378292057,0.6371130040291224,0.6457551448689386,-2.0822589186355525,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",19.739497254364466,0.0,"wide,deep_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.00032093780167086194,0.16366262906429946,8.97607820153892,0.496123,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-1.0517961321308351,-0.42464785886137996,0.6300218560313373,0.2568054441507518,-1.2519570552755501
dsyhs_17,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.039928452291154,3.179814,3.169826,0.7468160110000001,2.048652,0.5984197711206152,0.3818151789374334,0.638039044436044,0.7129206877096661,0.12114541295776475,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",13.91073327211495,0.0,"wide,moderate_draft,moderate_Cp",round_bilge,IN_RANGE,,True,True,0.0001816698824610441,0.13553537202504176,7.439101570478028,0.702607,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.6947397315763201,0.008713439948134314,0.3992754341712267,0.3095795330136976,-1.0982821452687166
dsyhs_18,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.036662303764071,3.179334,3.151772,0.7468780110000001,2.071402,0.6035945759364761,0.38193963715562756,0.6327751314912808,0.7032015077961047,-4.828849142064523,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",14.024126148931112,2.018539162141315e-12,"wide,moderate_draft,moderate_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.8288 outside [-3,3] by 30.5% of the box",True,True,0.00038037915880018147,0.1287562300436481,7.060540591545863,0.71231,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.723110074915496,0.7856763025899505,0.36661788924863403,0.29447379162117815,-1.856835009836653
dsyhs_19,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.064245,3.175646,3.165588,0.8446300130000001,2.0118310000000004,0.5267392786710103,0.3356366341246524,0.6371968974318386,0.6506072406342661,0.21117434351906908,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.794968336808424,9.127510782716645e-14,"wide,moderate_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.0024947681063864913,0.1788289953820491,9.827804736588243,0.61205,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-1.2270912605767834,-0.6011248452339667,0.6424506069907737,0.1781328992029018,-1.2640815187526653
dsyhs_20,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.06479,3.180274,3.180274,0.844593013,2.0221899999999997,0.5267255597137359,0.33607353790906686,0.6380429650911866,0.6385850308719989,-4.786301399929044,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",16.361816170877404,0.0,"wide,moderate_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.7863 outside [-3,3] by 29.8% of the box",True,True,0.00319658782443355,0.1682387670935858,9.234709406616489,0.615753,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.9101114051240253,-0.6177555946177986,0.6478879594223979,0.3240848559961077,-0.9359968298401244
dsyhs_21,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.039711853278012,2.86073,2.859402,0.68395701,1.828317,0.5983628920625484,0.3820191392589842,0.6384405589427004,0.7075163544692674,-2.1700774470747373,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",13.506764409071138,0.0,"wide,moderate_draft,moderate_Cp",round_bilge,IN_RANGE,,True,True,0.0005361121712259553,0.1055460607794209,6.4356098405043864,0.525424,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.4993349276002041,0.0446068800034986,0.39711645584254474,0.37646983745737306,-0.9370943801758128
dsyhs_22,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.040158,3.665074,3.66323,0.864905013,2.023476,0.5983322454170333,0.38200666573619346,0.6384524127893818,0.7074564543835308,-2.17006617206692,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",13.335680036909656,2.002118331667361e-12,"wide,moderate_draft,moderate_Cp",round_bilge,IN_RANGE,,True,True,0.0003650242464234843,0.1354746781533914,6.449553548126537,0.691648,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.8481223429260203,-0.11539433284315166,0.40157680269546403,0.13862273063893604,-1.1306110445116582
dsyhs_23,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.030247034108724,2.866308,2.857874,0.703963,1.73702,0.5448036534384316,0.3919480255622429,0.7194298773301766,0.6729783138931991,-1.968180764140625,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",8.337753675778593,0.0,"wide,moderate_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.002972657741624918,0.11604274757902942,7.245068929481464,0.5174288602591499,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.7935268103672488,-0.4554676915421863,0.3024755531059675,-0.47542171318293425,-0.6401451844583699
dsyhs_24,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.001686,2.8536,2.833582,0.26088100000000003,1.309911,0.5454714846120502,0.40108172332894815,0.7352936581354115,0.671046407574106,-2.0065962256769687,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",3.3361953272769123,0.0,"wide,shallow_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.0017302068386846337,0.11658229286284282,7.068579446156517,0.6582793506998441,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.3883813344905721,0.4336992216463014,0.016856065285502098,-0.22380221594520341,-0.8352458710125328
dsyhs_25,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.00484627135766,2.484338,2.472392,0.463046,1.4611519999999998,0.5472078475669667,0.3978269544466083,0.7270125167529191,0.6725553697074163,-2.0157282351896746,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",6.676716607093516,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.0015058376626551073,0.09491646645392231,6.765728048801898,0.49569543531521065,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.9588820391306216,-0.21711389650089877,0.04846305095471237,-0.6264441492530182,-0.7914616130437314
dsyhs_26,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.013277,2.49445,2.479814,0.193227,1.141866,0.5429987816065387,0.40391875892826984,0.7438667868336998,0.670012166092604,-1.9667891911878956,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",2.59159879643585,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.001901474940003034,0.10416476326341641,7.134782960280091,0.5653452815711226,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-1.2934886287475902,0.07672566399989116,0.13276460426419945,-0.381363002887422,-1.4999370115626174
dsyhs_27,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.038024832288578,2.227494,2.216878,0.903472,1.750735,0.5435267427808602,0.3907276863417021,0.7188748144067607,0.6714860788291583,-2.0357782242120392,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.485848150863074,0.0,"moderate_LB,deep_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.0007612938282042236,0.091663015679928,7.418034122152211,0.2859589937175643,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.6893440697291194,-0.49932893546155416,0.380264860500823,0.15706883909859512,-0.5690695850591551
dsyhs_28,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.000298,2.219592,2.202482,0.328454,1.323459,0.545630478490464,0.3987962564846653,0.7308907258772845,0.6700940079275752,-2.1070299171403257,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",5.763129642110748,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.002614943966272154,0.08499862816765558,6.676812561380973,0.4727458208283593,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.6001195324976899,0.3586928283448616,0.0029842348005892916,-0.10838910404356103,-0.958341097360121
dsyhs_29,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.04512215759867,2.51112,2.489118,0.229912,1.3467589999999998,0.5487990855889723,0.41030448894775134,0.747640620624234,0.6676927627360754,-4.489244966517751,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",3.523887320299488,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.4892 outside [-3,3] by 24.8% of the box",True,True,0.001924436170699373,0.07909426529535506,5.324424001319089,0.49865816285283554,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",0.31732474249251363,-0.05009069209523862,0.4512076891783323,0.4448121437455299,-0.0832325696685668
